job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,company_name
AI03313,Principal Data Scientist,97019,MI,FL,Finland,M,Estonia,50,"NLP, Spark, Scala, Git",Bachelor,4,Retail,6.5,DataVision Ltd
AI03314,Robotics Engineer,118655,SE,FT,France,L,Czech Republic,0,"Computer Vision, Tableau, Scala",Bachelor,7,Consulting,7.4,Machine Intelligence Group
AI03315,AI Specialist,84059,MI,FT,Japan,S,Japan,100,"SQL, Docker, Mathematics, GCP",PhD,2,Healthcare,5.4,Quantum Computing Inc
AI03316,AI Consultant,205243,EX,FL,Canada,M,Poland,50,"Java, Tableau, Statistics, Mathematics",Master,11,Education,8.7,Digital Transformation LLC
AI03317,AI Research Scientist,65453,MI,PT,Israel,S,Romania,50,"Python, PyTorch, GCP, Java, Deep Learning",PhD,4,Transportation,8.8,Neural Networks Co
AI03318,Computer Vision Engineer,103929,SE,CT,South Korea,M,South Korea,0,"Data Visualization, Python, Linux, Mathematics",Bachelor,9,Transportation,6.4,Smart Analytics
AI03319,Head of AI,83770,MI,PT,Japan,M,Russia,0,"Kubernetes, NLP, PyTorch",Master,3,Telecommunications,6.7,AI Innovations
AI03320,AI Software Engineer,71511,EN,FL,Germany,M,Germany,50,"Mathematics, R, Java, Git, Linux",Bachelor,1,Government,5.2,Smart Analytics
AI03321,Robotics Engineer,86602,MI,FT,Sweden,S,Egypt,100,"PyTorch, TensorFlow, Data Visualization",Master,4,Government,6.9,TechCorp Inc
AI03322,AI Consultant,57477,EN,CT,Singapore,S,Singapore,50,"Python, Hadoop, MLOps, Deep Learning",Master,1,Finance,6.8,Neural Networks Co
AI03323,Machine Learning Engineer,104741,MI,FT,Japan,M,Japan,50,"Docker, Python, Computer Vision, Scala",PhD,4,Technology,6.6,DataVision Ltd
AI03324,Computer Vision Engineer,257714,EX,FT,Denmark,S,Denmark,100,"Python, Docker, Spark, Azure, Linux",Master,12,Finance,5.9,Advanced Robotics
AI03325,Data Engineer,67170,EN,FL,Japan,S,Japan,100,"Kubernetes, Scala, NLP, Deep Learning",Bachelor,0,Retail,6.8,Advanced Robotics
AI03326,Machine Learning Engineer,145681,SE,PT,Austria,L,Austria,0,"TensorFlow, Computer Vision, Data Visualization",Associate,5,Consulting,7.1,DeepTech Ventures
AI03327,AI Specialist,118285,MI,PT,Austria,L,Ireland,50,"Statistics, Scala, Data Visualization, Spark, Java",Bachelor,2,Government,5.3,Cognitive Computing
AI03328,Principal Data Scientist,151221,SE,FL,United States,M,United States,0,"PyTorch, Scala, Hadoop, GCP",Master,6,Technology,8.6,Machine Intelligence Group
AI03329,Robotics Engineer,97110,EN,FT,Switzerland,L,Switzerland,50,"Python, GCP, Mathematics",PhD,0,Healthcare,8.7,Cloud AI Solutions
AI03330,Research Scientist,142010,SE,CT,Israel,L,Israel,0,"Spark, Mathematics, Data Visualization, PyTorch, MLOps",Associate,9,Technology,5.7,Cloud AI Solutions
AI03331,AI Product Manager,221988,EX,FT,Netherlands,S,Philippines,100,"Kubernetes, Data Visualization, Git, SQL",Associate,13,Technology,9.2,DataVision Ltd
AI03332,AI Consultant,171046,EX,CT,United States,S,United States,100,"PyTorch, AWS, MLOps, Docker",PhD,13,Government,6.9,Cloud AI Solutions
AI03333,Research Scientist,71257,EN,FT,South Korea,L,Kenya,50,"Data Visualization, AWS, Tableau, SQL",PhD,0,Technology,8.3,TechCorp Inc
AI03334,ML Ops Engineer,109428,SE,PT,Ireland,S,Ireland,0,"Scala, SQL, NLP, Mathematics",Bachelor,5,Healthcare,6.1,Smart Analytics
AI03335,Autonomous Systems Engineer,221626,EX,CT,Australia,M,Romania,100,"Kubernetes, GCP, Data Visualization",Bachelor,13,Healthcare,7.6,Machine Intelligence Group
AI03336,Deep Learning Engineer,189458,EX,CT,United Kingdom,S,Portugal,0,"PyTorch, Spark, SQL, Hadoop, Mathematics",Master,10,Energy,5.1,Smart Analytics
AI03337,Principal Data Scientist,200620,EX,PT,Switzerland,M,Australia,50,"Computer Vision, AWS, Python, TensorFlow",PhD,17,Energy,5.4,Machine Intelligence Group
AI03338,AI Specialist,205234,EX,FT,Canada,S,Canada,50,"Hadoop, Azure, NLP",Bachelor,18,Energy,7.8,Neural Networks Co
AI03339,Research Scientist,247132,EX,PT,Israel,L,Israel,50,"Python, Kubernetes, SQL",PhD,10,Government,9.4,TechCorp Inc
AI03340,Deep Learning Engineer,97358,EN,CT,Norway,M,Canada,50,"PyTorch, AWS, Azure, Git, TensorFlow",Master,0,Telecommunications,7.1,Quantum Computing Inc
AI03341,Head of AI,57152,EN,FL,Singapore,M,Singapore,0,"Statistics, Git, Data Visualization",Master,0,Automotive,9.0,Smart Analytics
AI03342,Data Engineer,103950,SE,PT,France,M,France,100,"Spark, Hadoop, NLP",Master,8,Consulting,7.7,Future Systems
AI03343,Principal Data Scientist,112737,SE,FL,Australia,S,Australia,0,"NLP, Scala, Mathematics, Java, SQL",Bachelor,5,Transportation,9.9,Neural Networks Co
AI03344,AI Product Manager,81647,EN,PT,Japan,L,Denmark,50,"GCP, Tableau, SQL, Computer Vision, Azure",Master,1,Media,9.0,Predictive Systems
AI03345,Autonomous Systems Engineer,80194,MI,PT,Finland,M,Finland,100,"Python, GCP, Statistics",Associate,3,Automotive,6.4,Algorithmic Solutions
AI03346,Machine Learning Researcher,50217,SE,FT,India,L,India,0,"Scala, TensorFlow, Tableau",Master,7,Energy,8.8,Neural Networks Co
AI03347,AI Consultant,242187,EX,FL,Singapore,S,Netherlands,100,"Statistics, Tableau, PyTorch, NLP",Bachelor,10,Healthcare,5.2,Autonomous Tech
AI03348,Head of AI,140261,SE,FL,Norway,M,Norway,100,"Linux, TensorFlow, SQL, Deep Learning, Java",Bachelor,6,Manufacturing,8.4,Advanced Robotics
AI03349,Data Engineer,92105,MI,FT,Finland,S,Austria,50,"AWS, Hadoop, Spark, NLP, Git",PhD,4,Transportation,9.0,Digital Transformation LLC
AI03350,Research Scientist,123667,SE,PT,Ireland,M,China,50,"PyTorch, Statistics, Azure",PhD,6,Energy,9.9,Machine Intelligence Group
AI03351,Machine Learning Engineer,93495,MI,PT,United States,S,United States,0,"TensorFlow, Kubernetes, Hadoop, Azure, Scala",Bachelor,3,Telecommunications,6.5,Digital Transformation LLC
AI03352,Research Scientist,164403,EX,FT,Australia,L,Australia,0,"Python, Git, TensorFlow, Hadoop, Mathematics",Bachelor,14,Government,6.3,AI Innovations
AI03353,Deep Learning Engineer,161726,SE,PT,United Kingdom,M,Indonesia,50,"AWS, Python, Tableau, R",Bachelor,8,Manufacturing,8.1,Advanced Robotics
AI03354,Data Engineer,65395,EN,CT,Australia,S,Australia,100,"PyTorch, Statistics, SQL, AWS",Bachelor,0,Transportation,5.7,DeepTech Ventures
AI03355,Research Scientist,163112,SE,PT,Finland,L,Finland,50,"Python, Linux, Java, R",PhD,8,Telecommunications,5.6,Autonomous Tech
AI03356,NLP Engineer,120372,SE,PT,Sweden,S,Sweden,0,"Spark, MLOps, Deep Learning",Associate,7,Real Estate,5.1,Smart Analytics
AI03357,AI Consultant,80130,EN,FT,Denmark,L,Denmark,100,"SQL, PyTorch, R",Associate,1,Gaming,7.3,Advanced Robotics
AI03358,Deep Learning Engineer,69483,SE,CT,China,L,China,50,"Python, R, GCP, Docker",Master,6,Technology,6.5,Digital Transformation LLC
AI03359,AI Specialist,275292,EX,FL,Denmark,M,Denmark,50,"Git, PyTorch, MLOps, Spark, Kubernetes",Master,16,Government,9.9,Machine Intelligence Group
AI03360,Data Analyst,90173,MI,CT,Germany,L,Germany,50,"Linux, Scala, Mathematics, AWS, SQL",Bachelor,4,Technology,7.8,Quantum Computing Inc
AI03361,AI Consultant,115690,MI,CT,Japan,L,Latvia,100,"Spark, Scala, Tableau, SQL",Master,3,Automotive,9.8,Neural Networks Co
AI03362,Machine Learning Engineer,52110,EN,CT,Sweden,M,Luxembourg,100,"Mathematics, Scala, Python, Kubernetes",Associate,0,Energy,5.6,Cloud AI Solutions
AI03363,Deep Learning Engineer,163804,SE,CT,Norway,M,Estonia,100,"R, Java, Azure, Mathematics, NLP",PhD,7,Energy,8.9,AI Innovations
AI03364,Machine Learning Researcher,173688,SE,PT,Netherlands,L,Netherlands,100,"R, Linux, Git",Associate,6,Media,8.2,Autonomous Tech
AI03365,Machine Learning Researcher,244135,EX,PT,Australia,M,Australia,100,"Linux, SQL, Git, Data Visualization",Master,17,Automotive,7.7,Machine Intelligence Group
AI03366,Research Scientist,177041,EX,CT,Finland,S,Estonia,100,"Azure, R, Tableau, Hadoop",Associate,12,Transportation,7.9,Neural Networks Co
AI03367,Head of AI,113070,MI,FL,Switzerland,M,Poland,0,"R, Kubernetes, Tableau",PhD,4,Technology,8.8,DeepTech Ventures
AI03368,Machine Learning Engineer,34381,SE,CT,India,S,India,0,"Hadoop, Python, Statistics, Linux, AWS",PhD,6,Retail,5.2,Machine Intelligence Group
AI03369,AI Architect,102804,EX,FL,China,M,China,100,"Computer Vision, Azure, MLOps, NLP",PhD,11,Government,5.7,TechCorp Inc
AI03370,AI Architect,124994,SE,CT,Netherlands,L,Ukraine,50,"Python, Spark, Tableau",Associate,9,Manufacturing,7.6,Neural Networks Co
AI03371,Autonomous Systems Engineer,48674,SE,FT,India,M,Ukraine,100,"Scala, NLP, TensorFlow, Java, Git",Associate,9,Technology,8.8,DataVision Ltd
AI03372,Autonomous Systems Engineer,83060,EN,FT,United Kingdom,M,United Kingdom,50,"Scala, Hadoop, Azure, Java",Associate,0,Manufacturing,5.2,Algorithmic Solutions
AI03373,Computer Vision Engineer,116877,MI,PT,Singapore,L,Singapore,0,"Mathematics, Spark, PyTorch, Java, SQL",Master,2,Healthcare,9.4,AI Innovations
AI03374,AI Consultant,49966,SE,CT,India,M,India,100,"AWS, Git, NLP, Spark",Associate,5,Consulting,5.7,DataVision Ltd
AI03375,Machine Learning Engineer,109823,SE,CT,Ireland,S,France,0,"Azure, Linux, Data Visualization, Tableau",Associate,7,Real Estate,6.4,Digital Transformation LLC
AI03376,Computer Vision Engineer,89964,MI,CT,Netherlands,M,Romania,100,"Java, GCP, Mathematics",Master,2,Energy,7.8,Cloud AI Solutions
AI03377,NLP Engineer,99897,EN,CT,Switzerland,S,Switzerland,0,"Tableau, SQL, Linux",Associate,1,Energy,5.5,TechCorp Inc
AI03378,AI Product Manager,112037,EN,FT,Switzerland,M,Switzerland,0,"AWS, SQL, R, Computer Vision",Associate,1,Telecommunications,5.3,DataVision Ltd
AI03379,Robotics Engineer,97555,MI,FL,Sweden,S,Ireland,0,"Deep Learning, AWS, Mathematics, Python",Bachelor,3,Education,9.7,Autonomous Tech
AI03380,Deep Learning Engineer,51067,MI,FT,China,L,China,0,"AWS, Kubernetes, R",Bachelor,2,Real Estate,8.4,Quantum Computing Inc
AI03381,AI Software Engineer,74645,EN,PT,Australia,M,Australia,50,"Kubernetes, Python, Data Visualization, Statistics, Deep Learning",Master,1,Government,8.5,Predictive Systems
AI03382,ML Ops Engineer,73008,MI,CT,Japan,S,Japan,50,"Java, Kubernetes, Azure",Master,3,Finance,8.2,AI Innovations
AI03383,Autonomous Systems Engineer,31006,EN,FT,China,S,China,100,"Python, Data Visualization, Linux, MLOps",PhD,0,Government,9.2,Machine Intelligence Group
AI03384,Data Scientist,101583,SE,PT,South Korea,S,Canada,0,"Python, Scala, Hadoop, AWS",Master,9,Government,6.1,Smart Analytics
AI03385,Computer Vision Engineer,90261,MI,CT,Sweden,M,Romania,0,"Tableau, Kubernetes, Scala, AWS, Git",Associate,4,Retail,6.5,Future Systems
AI03386,AI Product Manager,111512,MI,FL,United Kingdom,M,Latvia,0,"Statistics, NLP, Linux, Kubernetes, Hadoop",Bachelor,2,Media,6.6,Smart Analytics
AI03387,AI Software Engineer,135059,SE,PT,Japan,M,South Africa,0,"PyTorch, Computer Vision, Scala, Azure, Linux",PhD,8,Telecommunications,8.1,DataVision Ltd
AI03388,AI Architect,188799,EX,CT,Denmark,S,Denmark,50,"Tableau, Docker, NLP, Kubernetes",Associate,13,Real Estate,9.3,Autonomous Tech
AI03389,Data Scientist,133225,SE,FL,Ireland,S,Ireland,50,"PyTorch, Spark, Docker",PhD,5,Telecommunications,7.0,Smart Analytics
AI03390,Autonomous Systems Engineer,60400,SE,FL,China,S,China,0,"Computer Vision, Git, Python",Bachelor,5,Healthcare,5.6,DeepTech Ventures
AI03391,Data Scientist,114422,SE,FT,Ireland,M,Ireland,100,"Azure, Linux, Mathematics, Data Visualization",Bachelor,7,Real Estate,5.9,Cognitive Computing
AI03392,Research Scientist,85322,EN,CT,Denmark,S,Denmark,100,"Kubernetes, Scala, Mathematics, Azure",Bachelor,1,Healthcare,5.8,AI Innovations
AI03393,Head of AI,64462,MI,FL,Austria,S,Colombia,0,"Scala, PyTorch, TensorFlow, NLP",Master,4,Gaming,7.8,DataVision Ltd
AI03394,Deep Learning Engineer,214640,EX,CT,Canada,M,Canada,100,"PyTorch, Kubernetes, GCP, Statistics, AWS",Bachelor,13,Media,8.6,Algorithmic Solutions
AI03395,NLP Engineer,160700,EX,FT,Israel,M,Israel,100,"Spark, GCP, Scala",Bachelor,18,Consulting,6.4,Digital Transformation LLC
AI03396,Machine Learning Researcher,114986,SE,CT,Canada,S,Israel,0,"AWS, Kubernetes, Azure",PhD,9,Automotive,9.5,Predictive Systems
AI03397,Robotics Engineer,160285,SE,PT,United Kingdom,M,Ireland,50,"Kubernetes, Computer Vision, Python, Git, Mathematics",Master,9,Technology,5.4,Digital Transformation LLC
AI03398,ML Ops Engineer,184764,EX,FT,Australia,L,Argentina,100,"Kubernetes, Python, Scala, Git, TensorFlow",Master,17,Media,5.3,Advanced Robotics
AI03399,Deep Learning Engineer,168868,MI,FL,Switzerland,L,Switzerland,50,"Kubernetes, Deep Learning, Data Visualization",Bachelor,3,Technology,7.7,Neural Networks Co
AI03400,AI Architect,59852,EN,CT,United Kingdom,S,United Kingdom,50,"SQL, Tableau, Linux, Scala, Deep Learning",PhD,1,Manufacturing,8.8,Quantum Computing Inc
AI03401,Computer Vision Engineer,127118,SE,CT,Austria,S,France,100,"Spark, Statistics, AWS, GCP, Scala",PhD,6,Technology,6.6,Quantum Computing Inc
AI03402,Machine Learning Engineer,62015,EN,FL,Sweden,L,Sweden,50,"GCP, SQL, Deep Learning, Python",PhD,1,Consulting,9.3,Future Systems
AI03403,AI Software Engineer,70434,EN,FL,Austria,L,Austria,50,"Python, Spark, Git, Deep Learning, Tableau",Master,1,Telecommunications,6.7,AI Innovations
AI03404,AI Software Engineer,102013,EX,PT,South Korea,S,South Korea,0,"Linux, AWS, R",Associate,17,Transportation,7.6,AI Innovations
AI03405,AI Architect,178561,EX,CT,Finland,L,Philippines,50,"Data Visualization, Linux, Git, PyTorch",PhD,19,Education,8.0,DeepTech Ventures
AI03406,Head of AI,63698,EN,FL,South Korea,L,Kenya,100,"Linux, Python, TensorFlow, MLOps",Bachelor,0,Automotive,6.8,Smart Analytics
AI03407,NLP Engineer,70117,EN,CT,Sweden,M,Ukraine,50,"SQL, Data Visualization, Scala, Computer Vision, Azure",Master,0,Real Estate,6.0,Quantum Computing Inc
AI03408,AI Specialist,125886,SE,CT,Israel,L,Ukraine,0,"PyTorch, MLOps, TensorFlow, SQL, Computer Vision",Associate,5,Automotive,5.9,AI Innovations
AI03409,Head of AI,143263,SE,CT,Germany,L,Germany,100,"Data Visualization, NLP, Java, PyTorch",PhD,9,Gaming,8.7,Quantum Computing Inc
AI03410,Autonomous Systems Engineer,61495,MI,CT,South Korea,S,South Korea,100,"AWS, Hadoop, Mathematics",PhD,4,Finance,8.6,Machine Intelligence Group
AI03411,Robotics Engineer,275523,EX,CT,Norway,S,Netherlands,0,"NLP, Scala, Hadoop, Data Visualization",PhD,17,Technology,8.9,AI Innovations
AI03412,Data Engineer,65593,EN,CT,France,M,France,100,"Deep Learning, Data Visualization, PyTorch, Kubernetes, Tableau",Master,1,Telecommunications,6.2,DataVision Ltd
AI03413,Robotics Engineer,63298,EN,FT,United States,S,United States,50,"Hadoop, Python, TensorFlow, PyTorch, Statistics",PhD,0,Manufacturing,9.9,Predictive Systems
AI03414,AI Software Engineer,70299,MI,PT,France,M,France,100,"SQL, PyTorch, TensorFlow",Bachelor,2,Energy,8.4,Cloud AI Solutions
AI03415,Machine Learning Engineer,202655,EX,FL,Singapore,M,Singapore,0,"Linux, Hadoop, Git",Bachelor,12,Energy,8.0,Quantum Computing Inc
AI03416,AI Specialist,256495,EX,PT,Norway,L,Norway,0,"Python, TensorFlow, Hadoop, Java",Bachelor,13,Transportation,8.7,Neural Networks Co
AI03417,AI Product Manager,84934,EN,PT,Australia,L,Australia,100,"Spark, Linux, R",Master,0,Energy,8.9,Smart Analytics
AI03418,Research Scientist,83381,MI,FL,Germany,S,Germany,100,"Git, Python, TensorFlow, NLP",Bachelor,3,Real Estate,9.7,Algorithmic Solutions
AI03419,Data Analyst,26293,EN,FT,India,M,India,50,"PyTorch, SQL, AWS",Bachelor,1,Technology,6.2,DataVision Ltd
AI03420,Head of AI,114838,SE,CT,Sweden,S,Sweden,50,"NLP, Python, Computer Vision, R, Deep Learning",Associate,9,Automotive,7.1,Smart Analytics
AI03421,AI Specialist,130423,SE,PT,Australia,S,Australia,0,"Python, Git, TensorFlow",PhD,9,Automotive,8.3,Smart Analytics
AI03422,Head of AI,73362,MI,CT,Israel,S,Romania,0,"Python, Data Visualization, TensorFlow",Associate,4,Energy,9.4,Algorithmic Solutions
AI03423,Research Scientist,55846,MI,FL,China,L,Sweden,100,"Tableau, Python, Statistics",Master,2,Media,7.3,TechCorp Inc
AI03424,AI Product Manager,216173,EX,FT,South Korea,L,Hungary,50,"Python, Git, TensorFlow, Linux",Associate,17,Automotive,8.4,Autonomous Tech
AI03425,Data Engineer,184151,EX,FT,United Kingdom,M,United Kingdom,0,"Python, Docker, Tableau, GCP",Associate,12,Energy,8.4,Smart Analytics
AI03426,AI Product Manager,109524,MI,FL,Canada,L,Canada,0,"PyTorch, Hadoop, MLOps, Kubernetes, Linux",PhD,4,Telecommunications,8.0,AI Innovations
AI03427,Research Scientist,83789,EN,FT,United States,M,Colombia,0,"Python, MLOps, SQL, NLP",PhD,0,Healthcare,6.7,Digital Transformation LLC
AI03428,Computer Vision Engineer,163508,EX,PT,South Korea,S,South Korea,0,"Scala, R, Deep Learning, Azure",PhD,17,Energy,7.7,Smart Analytics
AI03429,Principal Data Scientist,159674,MI,CT,Switzerland,L,Switzerland,100,"Scala, SQL, Python, Tableau",Master,2,Retail,8.1,Autonomous Tech
AI03430,Machine Learning Engineer,72337,EN,FL,Norway,S,Finland,50,"Git, Spark, Docker, TensorFlow, Linux",Master,0,Technology,9.8,Smart Analytics
AI03431,AI Research Scientist,168105,EX,CT,Germany,L,Germany,100,"Kubernetes, Scala, Python",PhD,10,Telecommunications,8.2,Algorithmic Solutions
AI03432,Data Scientist,157793,SE,PT,United States,L,India,0,"Docker, SQL, Computer Vision, Java",Bachelor,7,Telecommunications,8.3,Quantum Computing Inc
AI03433,Machine Learning Engineer,186928,SE,FL,Norway,L,Chile,100,"Computer Vision, Python, Kubernetes, AWS",Master,9,Retail,5.4,AI Innovations
AI03434,AI Specialist,97344,MI,PT,Ireland,S,Philippines,0,"Docker, Python, Computer Vision",Bachelor,2,Finance,6.9,Cognitive Computing
AI03435,AI Product Manager,47190,EN,CT,Germany,S,Germany,0,"Linux, TensorFlow, GCP, AWS, Deep Learning",Associate,0,Finance,9.7,Neural Networks Co
AI03436,Data Scientist,64670,EN,PT,Canada,M,Canada,50,"Git, Azure, SQL, Mathematics",PhD,1,Consulting,6.8,Machine Intelligence Group
AI03437,AI Architect,126076,SE,CT,Finland,S,Finland,50,"Data Visualization, Python, Linux, Statistics, TensorFlow",PhD,8,Media,9.8,Predictive Systems
AI03438,Principal Data Scientist,98433,MI,CT,Australia,M,Australia,50,"Linux, PyTorch, AWS, Deep Learning, MLOps",Master,2,Media,9.0,Machine Intelligence Group
AI03439,Robotics Engineer,31915,EN,CT,China,L,China,100,"Statistics, Spark, Kubernetes, R, SQL",Bachelor,0,Gaming,9.6,Neural Networks Co
AI03440,Data Scientist,175657,SE,PT,Norway,S,Norway,100,"Data Visualization, Spark, MLOps",Bachelor,5,Government,9.8,Digital Transformation LLC
AI03441,Deep Learning Engineer,200463,EX,FL,Israel,M,Israel,0,"Scala, Hadoop, Deep Learning, AWS",PhD,19,Media,5.0,Quantum Computing Inc
AI03442,Robotics Engineer,109629,SE,CT,South Korea,S,Poland,100,"MLOps, Kubernetes, GCP",Associate,6,Finance,6.7,DataVision Ltd
AI03443,NLP Engineer,80126,EN,FT,Finland,L,Australia,100,"AWS, Tableau, Linux, Data Visualization",Master,0,Automotive,6.2,Future Systems
AI03444,Machine Learning Engineer,91862,EN,FT,United Kingdom,L,Malaysia,100,"TensorFlow, NLP, Git",PhD,0,Healthcare,6.2,DeepTech Ventures
AI03445,Data Scientist,102655,MI,CT,Japan,L,Canada,50,"Kubernetes, R, PyTorch, GCP, Java",Master,4,Retail,6.5,Cloud AI Solutions
AI03446,Data Scientist,147186,SE,CT,Australia,M,Chile,50,"TensorFlow, Mathematics, Kubernetes, SQL, Statistics",PhD,5,Telecommunications,7.4,DataVision Ltd
AI03447,Research Scientist,184149,EX,FT,Ireland,S,Ireland,0,"GCP, SQL, Data Visualization, Mathematics",Bachelor,14,Automotive,6.8,Digital Transformation LLC
AI03448,Computer Vision Engineer,273048,EX,FL,Norway,M,Germany,50,"Python, Mathematics, Data Visualization, Computer Vision",Master,16,Energy,6.2,Cloud AI Solutions
AI03449,NLP Engineer,105192,MI,PT,United Kingdom,S,United Kingdom,50,"Kubernetes, TensorFlow, Hadoop, Linux",Master,2,Media,5.2,DataVision Ltd
AI03450,Deep Learning Engineer,37406,MI,PT,India,M,India,0,"Git, Java, Linux, Python",Master,4,Education,6.8,DataVision Ltd
AI03451,AI Specialist,27619,EN,FT,India,M,India,0,"Tableau, Python, R, Kubernetes",Bachelor,0,Government,8.8,Smart Analytics
AI03452,Machine Learning Researcher,94921,SE,FL,Ireland,S,Ireland,0,"Deep Learning, Spark, Docker",PhD,8,Media,5.4,Quantum Computing Inc
AI03453,Data Scientist,199186,EX,FT,Israel,M,Israel,0,"Docker, Kubernetes, Hadoop, Java",Master,13,Automotive,9.8,Neural Networks Co
AI03454,ML Ops Engineer,118265,SE,PT,Singapore,M,Belgium,50,"Kubernetes, R, PyTorch, Git",PhD,8,Energy,7.6,Advanced Robotics
AI03455,Computer Vision Engineer,75240,EN,CT,Singapore,L,Kenya,100,"Azure, Kubernetes, NLP, Computer Vision",Bachelor,1,Technology,9.8,AI Innovations
AI03456,Research Scientist,65569,EN,FL,Israel,M,Switzerland,50,"GCP, Java, MLOps",PhD,1,Gaming,6.3,Predictive Systems
AI03457,Data Scientist,205247,EX,FL,Denmark,S,Denmark,0,"Docker, Kubernetes, Git, SQL",PhD,17,Real Estate,7.3,Digital Transformation LLC
